date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-07,12:50,13:45,13:50,830.0,828.65,830.0268
2026-07-07,12:55,13:50,13:55,828.65,829.9,829.67395
2026-07-07,13:00,13:55,14:00,829.9,831.6,829.2409
2026-07-07,13:05,14:00,14:05,831.6,832.15,830.92865
2026-07-07,13:10,14:05,14:10,832.15,831.85,829.0691
2026-07-07,13:15,14:10,14:15,831.85,832.0,831.60693
2026-07-07,13:20,14:15,14:20,832.0,831.6,832.2489
2026-07-07,13:25,14:20,14:25,831.6,832.05,831.84344
2026-07-07,13:30,14:25,14:30,832.05,831.75,831.9851
2026-07-07,13:35,14:30,14:35,831.75,832.1,832.2663
2026-07-07,13:40,14:35,14:40,832.1,832.15,831.8732
2026-07-07,13:45,14:40,14:45,832.15,832.0,832.1244
2026-07-07,13:50,14:45,14:50,832.0,832.4,832.3573
2026-07-07,13:55,14:50,14:55,832.4,832.3,832.26025
2026-07-07,14:00,14:55,15:00,832.3,829.95,832.38306
2026-07-07,14:05,15:00,15:05,829.95,829.55,831.9089
2026-07-07,14:10,15:05,15:10,829.55,829.3,830.2856
2026-07-07,14:15,15:10,15:15,829.3,829.1,829.1286
2026-07-07,14:20,15:15,15:20,829.1,828.05,828.8815
2026-07-07,14:25,15:20,15:25,828.05,827.5,827.7883
2026-07-08,09:15,10:10,10:15,830.6,830.25,830.3584
2026-07-08,09:20,10:15,10:20,830.25,827.35,831.03094
2026-07-08,09:25,10:20,10:25,827.35,829.4,828.666
2026-07-08,09:30,10:25,10:30,829.4,829.65,828.9148
2026-07-08,09:35,10:30,10:35,829.65,830.0,829.00525
2026-07-08,09:40,10:35,10:40,830.0,829.55,830.0772
2026-07-08,09:45,10:40,10:45,829.55,830.0,830.26337
2026-07-08,09:50,10:45,10:50,830.0,829.2,829.88477
2026-07-08,09:55,10:50,10:55,829.2,829.55,828.9806
2026-07-08,10:00,10:55,11:00,829.55,829.0,829.20325
2026-07-08,10:05,11:00,11:05,829.0,827.7,829.50305
2026-07-08,10:10,11:05,11:10,827.7,828.15,827.6308
2026-07-08,10:15,11:10,11:15,828.15,825.95,827.8694
2026-07-08,10:20,11:15,11:20,825.95,826.85,826.751
2026-07-08,10:25,11:20,11:25,826.85,827.5,826.96893
2026-07-08,10:30,11:25,11:30,827.5,827.0,827.374
2026-07-08,10:35,11:30,11:35,827.0,827.15,827.1513
2026-07-08,10:40,11:35,11:40,827.15,826.45,826.5161
2026-07-08,10:45,11:40,11:45,826.45,825.95,826.10895
2026-07-08,10:50,11:45,11:50,825.95,826.95,826.0156
2026-07-08,10:55,11:50,11:55,826.95,826.8,826.7355
2026-07-08,11:00,11:55,12:00,826.8,826.95,826.6735
2026-07-08,11:05,12:00,12:05,826.95,826.25,826.61646
2026-07-08,11:10,12:05,12:10,826.25,826.6,826.20306
2026-07-08,11:15,12:10,12:15,826.6,826.8,826.5686
2026-07-08,11:20,12:15,12:20,826.8,827.05,826.49036
2026-07-08,11:25,12:20,12:25,827.05,826.75,827.3004
2026-07-08,11:30,12:25,12:30,826.75,825.5,826.9383
2026-07-08,11:35,12:30,12:35,825.5,825.45,825.9492
2026-07-08,11:40,12:35,12:40,825.45,826.4,825.5889
2026-07-08,11:45,12:40,12:45,826.4,826.1,826.16473
2026-07-08,11:50,12:45,12:50,826.1,826.95,825.5893
2026-07-08,11:55,12:50,12:55,826.95,826.95,827.4196
2026-07-08,12:00,12:55,13:00,826.95,827.15,825.8096
2026-07-08,12:05,13:00,13:05,827.15,827.0,826.8919
2026-07-08,12:10,13:05,13:10,827.0,827.5,826.73785
2026-07-08,12:15,13:10,13:15,827.5,828.35,827.64703
2026-07-08,12:20,13:15,13:20,828.35,829.45,828.31476
2026-07-08,12:25,13:20,13:25,829.45,828.95,829.151
2026-07-08,12:30,13:25,13:30,828.95,828.8,828.7251
2026-07-08,12:35,13:30,13:35,828.8,828.55,829.2978
2026-07-08,12:40,13:35,13:40,828.55,826.8,828.1567
2026-07-08,12:45,13:40,13:45,826.8,823.05,827.4282
2026-07-08,12:50,13:45,13:50,823.05,821.55,822.6681
2026-07-08,12:55,13:50,13:55,821.55,817.5,823.85443
2026-07-08,13:00,13:55,14:00,817.5,814.5,817.3039
2026-07-08,13:05,14:00,14:05,814.5,813.1,814.6028
2026-07-08,13:10,14:05,14:10,813.1,812.85,812.8268
2026-07-08,13:15,14:10,14:15,812.85,814.15,814.1856
2026-07-08,13:20,14:15,14:20,814.15,813.05,813.4324
2026-07-08,13:25,14:20,14:25,813.05,811.1,810.8339
2026-07-08,13:30,14:25,14:30,811.1,811.4,810.72156
